batch,age_at_sleep,is_weekend_factor,dst_observes,series,estimate,facet_key
dst,62,NA,NA,Direct Midpoint Model,-21.568922874381308,All | AllDays | AllDST
dst,63,NA,NA,Direct Midpoint Model,-22.29061102877712,All | AllDays | AllDST
dst,64,NA,NA,Direct Midpoint Model,-23.012299183172907,All | AllDays | AllDST
dst,65,NA,NA,Direct Midpoint Model,-23.733987337568703,All | AllDays | AllDST
dst,66,NA,NA,Direct Midpoint Model,-24.455675491964527,All | AllDays | AllDST
dst,67,NA,NA,Direct Midpoint Model,-25.177363646360327,All | AllDays | AllDST
dst,68,NA,NA,Direct Midpoint Model,-25.899051800756155,All | AllDays | AllDST
dst,69,NA,NA,Direct Midpoint Model,-26.620739955151983,All | AllDays | AllDST
dst,70,NA,NA,Direct Midpoint Model,-27.34242810954779,All | AllDays | AllDST
dst,71,NA,NA,Direct Midpoint Model,-28.064116263943617,All | AllDays | AllDST
dst,72,NA,NA,Direct Midpoint Model,-28.785804418339374,All | AllDays | AllDST
dst,73,NA,NA,Direct Midpoint Model,-29.507492572735245,All | AllDays | AllDST
dst,74,NA,NA,Direct Midpoint Model,-30.229180727131045,All | AllDays | AllDST
dst,75,NA,NA,Direct Midpoint Model,-30.950868881526866,All | AllDays | AllDST
dst,76,NA,NA,Direct Midpoint Model,-31.67255703592265,All | AllDays | AllDST
dst,77,NA,NA,Direct Midpoint Model,-32.39424519031849,All | AllDays | AllDST
dst,78,NA,NA,Direct Midpoint Model,-33.11593334471432,All | AllDays | AllDST
dst,79,NA,NA,Direct Midpoint Model,-33.83762149911015,All | AllDays | AllDST
dst,80,NA,NA,Direct Midpoint Model,-34.55930965350588,All | AllDays | AllDST
dst,81,NA,NA,Direct Midpoint Model,-35.28099780790177,All | AllDays | AllDST
dst,82,NA,NA,Direct Midpoint Model,-36.00268596229753,All | AllDays | AllDST
dst,83,NA,NA,Direct Midpoint Model,-36.724374116693355,All | AllDays | AllDST
dst,84,NA,NA,Direct Midpoint Model,-37.44606227108918,All | AllDays | AllDST
dst,85,NA,NA,Direct Midpoint Model,-38.167750425484975,All | AllDays | AllDST
dst,18,NA,NA,Midpoint Model Adjusted for Duration,10.661262546118587,All | AllDays | AllDST
dst,19,NA,NA,Midpoint Model Adjusted for Duration,9.95902876236826,All | AllDays | AllDST
dst,20,NA,NA,Midpoint Model Adjusted for Duration,9.256794978617924,All | AllDays | AllDST
dst,21,NA,NA,Midpoint Model Adjusted for Duration,8.554561194867567,All | AllDays | AllDST
dst,22,NA,NA,Midpoint Model Adjusted for Duration,7.852327411117224,All | AllDays | AllDST
dst,23,NA,NA,Midpoint Model Adjusted for Duration,7.150093627366882,All | AllDays | AllDST
dst,24,NA,NA,Midpoint Model Adjusted for Duration,6.447859843616545,All | AllDays | AllDST
dst,25,NA,NA,Midpoint Model Adjusted for Duration,5.745626059866202,All | AllDays | AllDST
dst,26,NA,NA,Midpoint Model Adjusted for Duration,5.043392276115853,All | AllDays | AllDST
dst,27,NA,NA,Midpoint Model Adjusted for Duration,4.34115849236551,All | AllDays | AllDST
dst,28,NA,NA,Midpoint Model Adjusted for Duration,3.6389247086151744,All | AllDays | AllDST
dst,29,NA,NA,Midpoint Model Adjusted for Duration,2.9366909248648385,All | AllDays | AllDST
dst,30,NA,NA,Midpoint Model Adjusted for Duration,2.2344571411144964,All | AllDays | AllDST
dst,31,NA,NA,Midpoint Model Adjusted for Duration,1.5322233573641606,All | AllDays | AllDST
dst,32,NA,NA,Midpoint Model Adjusted for Duration,0.829989573613811,All | AllDays | AllDST
dst,33,NA,NA,Midpoint Model Adjusted for Duration,0.12775578986347513,All | AllDays | AllDST
dst,34,NA,NA,Midpoint Model Adjusted for Duration,-0.5744779938868536,All | AllDays | AllDST
dst,35,NA,NA,Midpoint Model Adjusted for Duration,-1.2767117776372174,All | AllDays | AllDST
dst,36,NA,NA,Midpoint Model Adjusted for Duration,-1.9789455613875455,All | AllDays | AllDST
dst,37,NA,NA,Midpoint Model Adjusted for Duration,-2.6811793451378954,All | AllDays | AllDST
dst,38,NA,NA,Midpoint Model Adjusted for Duration,-3.383413128888218,All | AllDays | AllDST
dst,39,NA,NA,Midpoint Model Adjusted for Duration,-4.085646912638575,All | AllDays | AllDST
dst,40,NA,NA,Midpoint Model Adjusted for Duration,-4.787880696388902,All | AllDays | AllDST
dst,41,NA,NA,Midpoint Model Adjusted for Duration,-5.49011448013926,All | AllDays | AllDST
dst,42,NA,NA,Midpoint Model Adjusted for Duration,-6.192348263889588,All | AllDays | AllDST
dst,43,NA,NA,Midpoint Model Adjusted for Duration,-6.8945820476399575,All | AllDays | AllDST
dst,44,NA,NA,Midpoint Model Adjusted for Duration,-7.596815831390259,All | AllDays | AllDST
dst,45,NA,NA,Midpoint Model Adjusted for Duration,-8.299049615140616,All | AllDays | AllDST
dst,46,NA,NA,Midpoint Model Adjusted for Duration,-9.00128339889093,All | AllDays | AllDST
dst,47,NA,NA,Midpoint Model Adjusted for Duration,-9.7035171826413,All | AllDays | AllDST
dst,48,NA,NA,Midpoint Model Adjusted for Duration,-10.405750966391658,All | AllDays | AllDST
dst,49,NA,NA,Midpoint Model Adjusted for Duration,-11.107984750141943,All | AllDays | AllDST
dst,50,NA,NA,Midpoint Model Adjusted for Duration,-11.810218533892316,All | AllDays | AllDST
dst,51,NA,NA,Midpoint Model Adjusted for Duration,-12.512452317642689,All | AllDays | AllDST
dst,52,NA,NA,Midpoint Model Adjusted for Duration,-13.214686101392989,All | AllDays | AllDST
dst,53,NA,NA,Midpoint Model Adjusted for Duration,-13.916919885143356,All | AllDays | AllDST
dst,54,NA,NA,Midpoint Model Adjusted for Duration,-14.6191536688937,All | AllDays | AllDST
dst,55,NA,NA,Midpoint Model Adjusted for Duration,-15.321387452644016,All | AllDays | AllDST
dst,56,NA,NA,Midpoint Model Adjusted for Duration,-16.023621236394387,All | AllDays | AllDST
dst,57,NA,NA,Midpoint Model Adjusted for Duration,-16.725855020144703,All | AllDays | AllDST
dst,58,NA,NA,Midpoint Model Adjusted for Duration,-17.428088803895072,All | AllDays | AllDST
dst,59,NA,NA,Midpoint Model Adjusted for Duration,-18.130322587645377,All | AllDays | AllDST
dst,60,NA,NA,Midpoint Model Adjusted for Duration,-18.83255637139577,All | AllDays | AllDST
dst,61,NA,NA,Midpoint Model Adjusted for Duration,-19.534790155146087,All | AllDays | AllDST
dst,62,NA,NA,Midpoint Model Adjusted for Duration,-20.237023938896428,All | AllDays | AllDST
dst,63,NA,NA,Midpoint Model Adjusted for Duration,-20.93925772264676,All | AllDays | AllDST
dst,64,NA,NA,Midpoint Model Adjusted for Duration,-21.64149150639707,All | AllDays | AllDST
dst,65,NA,NA,Midpoint Model Adjusted for Duration,-22.343725290147443,All | AllDays | AllDST
dst,66,NA,NA,Midpoint Model Adjusted for Duration,-23.0459590738978,All | AllDays | AllDST
dst,67,NA,NA,Midpoint Model Adjusted for Duration,-23.74819285764809,All | AllDays | AllDST
dst,68,NA,NA,Midpoint Model Adjusted for Duration,-24.450426641398472,All | AllDays | AllDST
dst,69,NA,NA,Midpoint Model Adjusted for Duration,-25.152660425148817,All | AllDays | AllDST
dst,70,NA,NA,Midpoint Model Adjusted for Duration,-25.854894208899186,All | AllDays | AllDST
dst,71,NA,NA,Midpoint Model Adjusted for Duration,-26.55712799264954,All | AllDays | AllDST
dst,72,NA,NA,Midpoint Model Adjusted for Duration,-27.259361776399818,All | AllDays | AllDST
dst,73,NA,NA,Midpoint Model Adjusted for Duration,-27.961595560150172,All | AllDays | AllDST
dst,74,NA,NA,Midpoint Model Adjusted for Duration,-28.66382934390047,All | AllDays | AllDST
dst,75,NA,NA,Midpoint Model Adjusted for Duration,-29.366063127650815,All | AllDays | AllDST
dst,76,NA,NA,Midpoint Model Adjusted for Duration,-30.06829691140116,All | AllDays | AllDST
dst,77,NA,NA,Midpoint Model Adjusted for Duration,-30.77053069515149,All | AllDays | AllDST
dst,78,NA,NA,Midpoint Model Adjusted for Duration,-31.472764478901855,All | AllDays | AllDST
dst,79,NA,NA,Midpoint Model Adjusted for Duration,-32.17499826265221,All | AllDays | AllDST
dst,80,NA,NA,Midpoint Model Adjusted for Duration,-32.8772320464025,All | AllDays | AllDST
dst,81,NA,NA,Midpoint Model Adjusted for Duration,-33.579465830152884,All | AllDays | AllDST
dst,82,NA,NA,Midpoint Model Adjusted for Duration,-34.2816996139032,All | AllDays | AllDST
dst,83,NA,NA,Midpoint Model Adjusted for Duration,-34.98393339765354,All | AllDays | AllDST
dst,84,NA,NA,Midpoint Model Adjusted for Duration,-35.686167181403896,All | AllDays | AllDST
dst,85,NA,NA,Midpoint Model Adjusted for Duration,-36.38840096515421,All | AllDays | AllDST
