outcome,outcome_type,batch,model_method,model_file,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,estimate,conf.low,conf.high,employment_clean
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,69,7.598672647740259,7.563563318094589,7.6337819773859295,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,69,7.149846537956913,7.037620749277008,7.262072326636818,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,69,7.041203716212279,6.998770054404531,7.083637378020027,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,70,7.743194140788831,7.724934587842389,7.761453693735273,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,70,7.504062943068786,7.430198884950985,7.577927001186587,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,70,7.510423513083245,7.414781586347345,7.606065439819144,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,70,7.633041480550215,7.559472309093811,7.706610652006619,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,70,7.563830589283617,7.544742308160473,7.58291887040676,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,70,7.621536946243347,7.585985818782691,7.657088073704002,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,70,7.127453147584783,7.009989567709093,7.244916727460472,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,70,7.031835507120313,6.987329077265386,7.07634193697524,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,71,7.770832735063163,7.75207050520843,7.789594964917895,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,71,7.520237942576037,7.4434591346889745,7.597016750463099,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,71,7.534279696418085,7.435029330334527,7.633530062501643,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,71,7.6842530032254,7.608218737525584,7.760287268925217,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,71,7.572429059068362,7.553363157375423,7.591494960761302,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,71,7.645133656463148,7.609070591489712,7.681196721436584,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,71,7.104535943754528,6.981662875559531,7.227409011949526,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,71,7.022977005818725,6.976199539178711,7.069754472458739,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,72,7.799224585094302,7.779914795707577,7.818534374481026,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,72,7.537259562524534,7.457341619263587,7.617177505785482,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,72,7.559187011452819,7.456058670150148,7.662315352755489,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,72,7.737950953192032,7.659186942149595,7.816714964234468,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,72,7.5799151926906125,7.560858074177768,7.598972311203457,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,72,7.669462778399666,7.632811096086441,7.70611446071289,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,72,7.081094926466152,6.95264191175912,7.209547941173184,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,72,7.01462821230752,6.965382087101302,7.063874337513738,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,73,7.828369690882245,7.808466508072531,7.848272873691959,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,73,7.555127802914276,7.471844538928637,7.6384110668999154,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,73,7.585145458187445,7.477867559229159,7.6924233571457314,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,73,7.794135330450105,7.712369732740736,7.875900928159475,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,73,7.586288990150364,7.567222500244962,7.605355480055766,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,73,7.694524312052897,7.657201021195663,7.731847602910131,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,73,7.057130095719651,6.922927807297214,7.191332384142088,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,73,7.006789126586693,6.954878185380604,7.058700067792781,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,74,7.858268052426996,7.837724925094313,7.878811179759679,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,74,7.573842663745267,7.486967990643391,7.660717336847142,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,74,7.612155036621965,7.500454921789869,7.723855151454062,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,74,7.852806134999624,7.767761832014552,7.937850437984696,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,74,7.5915504514476195,7.572450506734451,7.610650396160788,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,74,7.720318257422845,7.682234464976747,7.758402049868942,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,74,7.032641451515028,6.892521648712048,7.172761254318008,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,74,6.999459748656247,6.9446900005561645,7.05422949675633,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,75,7.888919669728552,7.867689522350252,7.910149817106852,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,75,7.593404145017503,7.502712001192064,7.684096288842943,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,75,7.64021574675638,7.523820633714749,7.756610859798011,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,75,7.913963366840587,7.825359800508055,8.002566933173119,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,75,7.595699576582378,7.576534874523681,7.614864278641075,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,75,7.746844614509507,7.707905824043077,7.785783404975937,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,75,7.007628993852281,6.861424420549888,7.153833567154674,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,75,6.992640078516181,6.934820101965203,7.050460055067159,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,76,7.920324542786916,7.898359981479059,7.9422891040947725,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,76,7.613812246730988,7.51907750111983,7.7085469923421455,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,76,7.669327588590685,7.547965164114765,7.790690013066604,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,76,7.977607025972995,7.885161711842106,8.070052340103885,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,76,7.59873636555464,7.579467213354336,7.618005517754945,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,76,7.774103383312885,7.734210165955709,7.813996600670061,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,76,6.9820927227314105,6.829636973348517,7.134548472114304,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,76,6.986330116166495,6.925271277807883,7.047388954525107,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,77,7.952482671602084,7.929736123273336,7.975229219930832,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,77,7.635066968885718,7.5360657894453,7.734068148326135,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,77,7.699490562124884,7.572889711781281,7.826091412468488,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,77,8.043737112396844,7.94716701687642,8.14030720791727,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,77,7.600660818364405,7.581238122962252,7.620083513766558,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,77,7.802094563832975,7.761143089865244,7.843046037800707,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,77,6.956032638152418,6.797160337127921,7.114904939176914,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,77,6.98052986160719,6.91604650174628,7.0450132214681,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,78,7.98539405617406,7.961817952158668,8.008970160189453,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,78,7.657168311481694,7.553678423494257,7.760658199469131,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,78,7.730704667358977,7.598595844881737,7.862813489836218,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,78,8.112353626112142,8.011376273150095,8.21333097907419,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,78,7.601472935011675,7.581837464146472,7.6211084058768765,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,78,7.830818156069785,7.788701026297829,7.872935285841741,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,78,6.929448740115301,6.763995079930291,7.094902400300311,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,78,6.975239314838264,6.907148617566946,7.043330012109582,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,79,8.01905869650284,7.994605551672355,8.043511841333325,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,79,7.680116274518919,7.571917355563818,7.788315193474019,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,79,7.762969904292962,7.625085366027073,7.900854442558852,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,79,8.183456567118881,8.077790860325836,8.289122273911927,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,79,7.601172715496444,7.581254626225522,7.621090804767367,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,79,7.860274160023307,7.81688066666187,7.903667653384744,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,79,6.902341028620061,6.730142089063681,7.074539968176441,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,79,6.970458475859719,6.898580504908838,7.042336446810599,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,80,8.053476592588428,8.028099135813449,8.078854049363407,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,80,7.703910857997389,7.590784722664131,7.817036993330647,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,80,7.796286272926841,7.652360494124187,7.940212051729496,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,80,8.257045935417064,8.14641283326574,8.367679037568388,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,80,7.599760159818721,7.579478930782745,7.620041388854696,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,80,7.890462575693545,7.845679708913518,7.935245442473572,Self Employed
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Student,NA,NA,NA,NA,80,6.874709503666699,6.695601989754359,7.053817017579038,Student
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,80,6.966187344671554,6.890344859106285,7.042029830236824,Unable To Work
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,81,8.088647744430821,8.062298982774687,8.114996506086955,Employed For Wages
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,81,7.728552061917105,7.610282175490199,7.846821948344011,Homemaker
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,81,7.830653773260613,7.680423477202677,7.980884069318549,Out Of Work Less Than One
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,81,8.333121731006692,8.217244765915941,8.448998696097442,Out Of Work One Or More
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,81,7.597235267978499,7.576499986937796,7.617970549019201,Retired
duration,Duration,dst,REML,duration_poly_interact_04_5_dst_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,81,7.921383403080497,7.87509623788897,7.967670568272023,Self Employed
